utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
3 %, 23633 MiB, 24576 MiB,60.56 W,11.1,383.33,
3 %, 23633 MiB, 24576 MiB,61.07 W,10.9,384.4,
3 %, 23633 MiB, 24576 MiB,61.08 W,11.1,385.49,
3 %, 23633 MiB, 24576 MiB,60.92 W,10.8,386.56,
3 %, 23633 MiB, 24576 MiB,60.03 W,11.1,387.65,
3 %, 23633 MiB, 24576 MiB,60.90 W,11.1,388.73,
3 %, 23633 MiB, 24576 MiB,60.79 W,10.8,389.8,
3 %, 23633 MiB, 24576 MiB,60.86 W,11.5,390.88,
3 %, 23633 MiB, 24576 MiB,61.27 W,11.1,391.95,
3 %, 23633 MiB, 24576 MiB,60.88 W,11.2,393.04,
3 %, 23633 MiB, 24576 MiB,61.02 W,11.0,394.11,
3 %, 23633 MiB, 24576 MiB,61.05 W,11.7,395.18,
3 %, 23633 MiB, 24576 MiB,60.89 W,10.8,396.25,
3 %, 23633 MiB, 24576 MiB,61.12 W,10.9,397.32,
3 %, 23633 MiB, 24576 MiB,61.06 W,10.8,398.4,
3 %, 23633 MiB, 24576 MiB,61.60 W,10.7,399.47,
3 %, 23633 MiB, 24576 MiB,61.14 W,10.9,400.54,
3 %, 23633 MiB, 24576 MiB,60.62 W,10.9,401.61,
3 %, 23633 MiB, 24576 MiB,61.35 W,11.0,402.68,
3 %, 23633 MiB, 24576 MiB,61.07 W,10.9,403.76,
3 %, 23633 MiB, 24576 MiB,60.85 W,11.0,404.83,
3 %, 23633 MiB, 24576 MiB,61.20 W,11.1,405.91,
3 %, 23633 MiB, 24576 MiB,61.03 W,11.3,406.98,
3 %, 23633 MiB, 24576 MiB,60.98 W,10.9,408.05,
3 %, 23633 MiB, 24576 MiB,60.76 W,10.9,409.13,
3 %, 23633 MiB, 24576 MiB,61.23 W,12.1,410.2,
3 %, 23633 MiB, 24576 MiB,60.94 W,10.7,411.27,
3 %, 23633 MiB, 24576 MiB,60.81 W,10.9,412.34,
3 %, 23633 MiB, 24576 MiB,61.40 W,11.0,413.41,
3 %, 23633 MiB, 24576 MiB,61.08 W,11.0,414.48,
3 %, 23633 MiB, 24576 MiB,61.04 W,10.8,415.55,
3 %, 23633 MiB, 24576 MiB,60.94 W,11.0,416.63,
3 %, 23633 MiB, 24576 MiB,61.24 W,10.9,417.7,
3 %, 23633 MiB, 24576 MiB,60.84 W,10.6,418.77,
3 %, 23633 MiB, 24576 MiB,61.00 W,11.2,419.84,
3 %, 23633 MiB, 24576 MiB,61.34 W,11.2,420.91,
3 %, 23633 MiB, 24576 MiB,61.04 W,11.2,421.98,
