utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,10.94 W,11.5,409.45,
0 %, 3 MiB, 24576 MiB,11.22 W,11.7,410.48,
0 %, 3 MiB, 24576 MiB,11.48 W,11.8,411.52,
0 %, 3 MiB, 24576 MiB,11.28 W,11.4,412.56,
0 %, 3 MiB, 24576 MiB,11.42 W,11.7,413.6,
0 %, 3 MiB, 24576 MiB,11.99 W,11.8,414.64,
0 %, 3 MiB, 24576 MiB,11.46 W,12.2,415.67,
0 %, 3 MiB, 24576 MiB,11.31 W,12.0,416.71,
0 %, 3 MiB, 24576 MiB,10.69 W,11.9,417.75,
0 %, 3 MiB, 24576 MiB,11.09 W,11.3,418.79,
