utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,9.68 W,15.9,309.7,
0 , 3 MiB, 24576 MiB,10.26 W,16.6,310.75,
0 , 3 MiB, 24576 MiB,9.98 W,16.2,311.79,
0 , 3 MiB, 24576 MiB,9.90 W,15.9,312.83,
0 , 3 MiB, 24576 MiB,10.27 W,15.3,313.88,
0 , 3 MiB, 24576 MiB,10.37 W,15.8,314.93,
0 , 3 MiB, 24576 MiB,10.08 W,16.6,315.97,
0 , 3 MiB, 24576 MiB,10.64 W,15.9,317.02,
0 , 3 MiB, 24576 MiB,10.63 W,15.8,318.07,
0 , 3 MiB, 24576 MiB,9.94 W,15.9,319.11,
0 , 3 MiB, 24576 MiB,9.99 W,16.6,320.16,
0 , 3 MiB, 24576 MiB,10.39 W,16.6,321.2,
0 , 3 MiB, 24576 MiB,10.19 W,16.2,322.25,
0 , 3 MiB, 24576 MiB,10.41 W,16.5,323.3,
0 , 3 MiB, 24576 MiB,10.34 W,16.0,324.34,
0 , 3 MiB, 24576 MiB,10.32 W,16.2,325.39,
0 , 3 MiB, 24576 MiB,9.86 W,15.8,326.43,
0 , 3 MiB, 24576 MiB,10.39 W,15.1,327.48,
0 , 3 MiB, 24576 MiB,10.00 W,16.1,328.53,
0 , 3 MiB, 24576 MiB,9.99 W,16.3,329.58,
0 , 3 MiB, 24576 MiB,10.46 W,16.2,330.63,
0 , 3 MiB, 24576 MiB,10.67 W,16.3,331.67,
0 , 3 MiB, 24576 MiB,10.44 W,15.5,332.72,
0 , 3 MiB, 24576 MiB,9.75 W,16.4,333.77,
0 , 3 MiB, 24576 MiB,9.89 W,16.1,334.83,
0 , 3 MiB, 24576 MiB,10.14 W,16.8,335.87,
0 , 3 MiB, 24576 MiB,10.34 W,15.7,336.91,
0 , 3 MiB, 24576 MiB,9.84 W,16.1,337.96,
0 , 3 MiB, 24576 MiB,10.52 W,15.8,339.01,
0 , 3 MiB, 24576 MiB,10.07 W,16.3,340.06,
0 , 3 MiB, 24576 MiB,9.85 W,15.9,341.1,
0 , 3 MiB, 24576 MiB,10.46 W,15.5,342.16,
0 , 3 MiB, 24576 MiB,9.81 W,15.9,343.2,
0 , 3 MiB, 24576 MiB,10.18 W,16.2,344.25,
0 , 3 MiB, 24576 MiB,10.02 W,16.3,345.29,
0 , 3 MiB, 24576 MiB,10.35 W,15.5,346.34,
0 , 3 MiB, 24576 MiB,10.29 W,16.2,347.39,
0 , 3 MiB, 24576 MiB,10.12 W,16.6,348.44,
0 , 3 MiB, 24576 MiB,10.01 W,15.7,349.48,
0 , 3 MiB, 24576 MiB,10.05 W,15.3,350.52,
0 , 3 MiB, 24576 MiB,9.87 W,15.9,351.57,
0 , 3 MiB, 24576 MiB,9.68 W,16.2,352.62,
0 , 3 MiB, 24576 MiB,10.05 W,16.1,353.66,
0 , 3 MiB, 24576 MiB,10.48 W,16.2,354.71,
0 , 3 MiB, 24576 MiB,10.78 W,15.4,355.75,
0 , 3 MiB, 24576 MiB,10.11 W,15.7,356.8,
0 , 3 MiB, 24576 MiB,10.22 W,15.7,357.85,
0 , 3 MiB, 24576 MiB,9.97 W,15.2,358.89,
0 , 3 MiB, 24576 MiB,10.03 W,16.0,359.94,
0 , 3 MiB, 24576 MiB,10.18 W,15.9,360.98,
0 , 3 MiB, 24576 MiB,9.86 W,16.6,362.03,
0 , 3 MiB, 24576 MiB,9.93 W,16.2,363.08,
0 , 3 MiB, 24576 MiB,10.64 W,16.8,364.12,
0 , 3 MiB, 24576 MiB,10.66 W,15.1,365.17,
0 , 3 MiB, 24576 MiB,10.12 W,15.5,366.22,
0 , 3 MiB, 24576 MiB,10.05 W,14.8,367.26,
0 , 3 MiB, 24576 MiB,10.17 W,14.4,368.31,
0 , 3 MiB, 24576 MiB,10.76 W,14.6,369.35,
0 , 3 MiB, 24576 MiB,10.54 W,14.9,370.4,
0 , 3 MiB, 24576 MiB,10.62 W,14.8,371.45,
0 , 3 MiB, 24576 MiB,10.16 W,14.6,372.49,
0 , 3 MiB, 24576 MiB,10.76 W,13.8,373.54,
0 , 3 MiB, 24576 MiB,10.58 W,13.4,374.58,
0 , 3 MiB, 24576 MiB,10.52 W,13.9,375.63,
0 , 3 MiB, 24576 MiB,10.31 W,13.8,376.68,
0 , 3 MiB, 24576 MiB,10.60 W,14.2,377.73,
0 , 3 MiB, 24576 MiB,10.74 W,14.1,378.78,
0 , 3 MiB, 24576 MiB,10.77 W,14.1,379.82,
0 , 3 MiB, 24576 MiB,10.03 W,14.1,380.87,
0 , 3 MiB, 24576 MiB,10.11 W,13.6,381.92,
0 , 3 MiB, 24576 MiB,10.63 W,13.6,382.96,
0 , 3 MiB, 24576 MiB,10.70 W,13.3,384.01,
0 , 3 MiB, 24576 MiB,10.41 W,13.4,385.06,
0 , 3 MiB, 24576 MiB,10.29 W,13.8,386.11,
0 , 3 MiB, 24576 MiB,10.22 W,14.0,387.16,
0 , 3 MiB, 24576 MiB,10.27 W,13.6,388.21,
0 , 3 MiB, 24576 MiB,10.53 W,13.9,389.26,
0 , 3 MiB, 24576 MiB,10.66 W,13.6,390.3,
0 , 3 MiB, 24576 MiB,10.57 W,13.8,391.35,
0 , 3 MiB, 24576 MiB,10.77 W,13.7,392.39,
0 , 3 MiB, 24576 MiB,10.69 W,14.3,393.44,
0 , 3 MiB, 24576 MiB,10.47 W,12.3,394.49,
0 , 3 MiB, 24576 MiB,10.70 W,12.7,395.53,
0 , 3 MiB, 24576 MiB,10.51 W,18.8,396.58,
0 , 3 MiB, 24576 MiB,9.85 W,20.0,397.62,
0 , 3 MiB, 24576 MiB,9.90 W,20.2,398.67,
0 , 3 MiB, 24576 MiB,10.27 W,19.0,399.72,
0 , 3 MiB, 24576 MiB,10.34 W,18.4,400.76,
0 , 3 MiB, 24576 MiB,10.76 W,17.0,401.81,
0 , 3 MiB, 24576 MiB,11.09 W,17.8,402.86,
0 , 3 MiB, 24576 MiB,10.31 W,17.5,403.91,
0 , 3 MiB, 24576 MiB,9.90 W,15.6,404.95,
0 , 3 MiB, 24576 MiB,9.95 W,15.5,406.0,
0 , 3 MiB, 24576 MiB,10.26 W,17.3,407.15,
0 , 3 MiB, 24576 MiB,10.68 W,15.1,408.19,
0 , 3 MiB, 24576 MiB,10.70 W,17.4,409.24,
0 , 3 MiB, 24576 MiB,10.21 W,16.6,410.29,
0 , 3 MiB, 24576 MiB,10.37 W,17.4,411.33,
0 , 3 MiB, 24576 MiB,9.84 W,17.8,412.38,
0 , 3 MiB, 24576 MiB,10.10 W,13.9,413.43,
0 , 3 MiB, 24576 MiB,10.65 W,16.6,414.47,
0 , 3 MiB, 24576 MiB,10.62 W,16.9,415.52,
0 , 3 MiB, 24576 MiB,10.75 W,15.4,416.57,
0 , 3 MiB, 24576 MiB,10.90 W,17.5,417.62,
0 , 3 MiB, 24576 MiB,10.58 W,17.4,418.66,
0 , 3 MiB, 24576 MiB,10.22 W,18.2,419.71,
0 , 3 MiB, 24576 MiB,9.94 W,16.5,420.75,
0 , 3 MiB, 24576 MiB,9.98 W,14.1,421.8,
0 , 3 MiB, 24576 MiB,10.31 W,18.6,422.85,
0 , 3 MiB, 24576 MiB,10.76 W,17.5,423.9,
0 , 3 MiB, 24576 MiB,10.68 W,17.4,424.94,
0 , 3 MiB, 24576 MiB,10.24 W,18.4,425.99,
0 , 3 MiB, 24576 MiB,10.11 W,17.0,427.03,
